../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP2305-2 (20,44%).Chn;100,0;2019-05-31 15:30:01;5604,755370427401;10905,50316560835;20710,081375005488;27599,853600034374;366878,5033555703;730,6387747068227;99,24351594266403;646,1455481975809;299,7243948485542;378,3701124843442
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP0512-1 (14,2%).Chn;100,0;2019-12-05 09:05:16;5928,342124041658;11069,539836612048;13362,2906320369;26322,45388425646;162181,23893038472;81,31602070208567;636,7182599317605;284,9511975668102;160,14264115802317;364,8124687662383
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP2102-1.Chn;100,0;2019-02-25 13:15:04;6971,14640827557;12003,5188209562;23034,355018595852;32478,78298169503;448299,9195773362;706,6800234212848;63,47504761890583;620,5350302536987;267,7296038571689;347,8731163608983
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP1411-1 (11,46%).Chn;100,0;2019-11-14 11:29:35;6979,296832639329;11591,585763976966;14144,349139587086;21493,68961294405;187529,68163863613;84,7104563569501;639,4566603191516;288,0817370033798;163,25719300618692;367,8515731636653
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP0808-1.Chn;100,0;2019-08-08 10:00:48;6723,296390070885;7118,973797038568;14286,25346329508;22071,73116729876;234162,22299383758;140,34208794750634;80,05576096735635;636,6078962493469;284,0505449271294;364,08507276562455
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP100519-1.Chn;100,0;2019-05-10 10:49:01;10054,970699860933;16415,212630710073;31439,59221042822;49764,64534366541;585649,5405508492;141,4118468519288;80,66334572431963;637,912803922648;285,0509747344683;365,2631237458676
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP2208-2 (11,88%).Chn;100,0;2019-08-28 16:32:44;3167,45688054523;6730,172487070786;12939,983707274987;16185,025015716279;203094,59053071064;734,3254106068315;91,96233474213557;648,4487685970104;295,98110903207106;376,00432115506374
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP 19 6 19 100s.Chn;100,0;2019-06-19 10:01:53;5435,858658818781;10668,572656026414;13232,922222248211;16123,094988594596;160469,03463661546;99,407522753076;645,8080416918469;299,70348057162664;158,6251232947291;378,32443675670015
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP2208-1 (19,5%).Chn;100,0;2019-08-22 10:51:53;5697,893590411289;10737,995589880065;21555,471410980637;27185,06889404209;392259,7467318595;723,1262906571721;80,20521063998743;637,1248609754296;284,3777831459195;364,4842117227469
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP1909-1 (22,02%).Chn;100,0;2019-09-19 14:11:35;5971,540344188932;11274,95987945752;23377,695971484965;36229,41127805062;378879,20343965077;736,2120630424996;93,15710403964088;650,2367148316457;297,30479153650657;377,4616872368563
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP1212-1 (13,52%).Chn;100,0;2019-12-12 12:30:51;7607,462509080347;13540,370449051105;14328,11498713604;17713,84473913867;225110,35172258786;80,30530781673991;159,084794372294;636,917704700125;284,3148706192659;364,4045177009324
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP0711-1 (23,28%).Chn;100,0;2019-11-07 12:55:21;6420,493828699973;12458,122737989808;22048,527997935318;29323,448870342294;433590,69042854314;726,3161886593666;85,37351538194022;640,4743762571403;288,9819139555166;368,80973641959537
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP0507-1 (9,26%).Chn;100,0;2019-07-05 21:22:42;2311,542033185097;5101,810239996728;10294,287903247778;11394,019468625393;141845,40084418072;722,6403440698978;80,25315966182643;636,7699240184841;284,2671843130835;364,28228449470566
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP0606_100s.Chn;100,0;2019-06-06 11:03:18;4362,551838596982;6396,029979813202;12624,997281388363;16446,82471260443;194703,1334893141;159,3093950878553;99,96789652975038;646,7224890374517;300,39926314325646;379,09067286098065
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP1508-1(36,5%).Chn;100,0;2019-08-15 10:14:12;13432,359768454719;23654,816413801098;41976,373476860834;56982,05660812296;834067,4391926541;723,35433459557;80,13891034132114;637,19424502233;284,6663207092913;364,81367148614913
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP0711-2 (12,96%).Chn;100,0;2019-11-13 21:20:04;3736,694669926186;7536,17670931475;14385,674625874664;17831,949788534464;228214,54287943427;725,6627516377979;84,90377820646891;640,1158802280137;288,40430899930396;368,28986311120303
